page,name,link,thumbnail,rating,date,snippet,images,local_guide,label_sentimen
49,Debora Kirey Maranata Br Hasibuan,https://www.google.com/maps/contrib/102319533877462514899?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX2sI9vhEFkUxqRqjgfv89aveyu57L3TJnIZByNlHhdJ-DoET7a=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
49,Raini Ra,https://www.google.com/maps/contrib/104936069451771227508?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJFbwNiS9IaABQyxxUyfno89taq-T7jWyvKARmfr2nIu9tOp8I=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,Muhammad faiz akbar kamil,https://www.google.com/maps/contrib/101787478004611066059?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUq4r0cEk7Pb7exQUCo-_ue90DpZc2YzOLqwvIv5fMr_PYflOjR=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,Dwiki Dzaki Yudi Putra,https://www.google.com/maps/contrib/114484423477796804851?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX3-oL2JI_18-51ms10eNbkBiTq7wjhLefg0eEum0Fg5WQhI1Dv=s120-c-rp-mo-br100,4.0,2 tahun lalu,,,True,
49,Dini Larasati,https://www.google.com/maps/contrib/104343174293577040614?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXCpxENxo9hBSTOLTop483s6x2YMa2uY--wQ_-vmgeZPdUgv9Ev=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,rafi. fadhilah,https://www.google.com/maps/contrib/105726138030893772903?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLAFfbosUKk_SopTADxbYEgCHtuOt58-ydbWA3btL1YBKW7KQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
49,siddiq muhammad,https://www.google.com/maps/contrib/116990795756781145887?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVu4Iieud0-IY7tGM21ysZlM9iMVRUOfbUm7grKousbvltgvSbW=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Syadella Yudha Putri,https://www.google.com/maps/contrib/110039486977460888676?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU1sgVZgMxLoGLtrOZAR1ZdL__FWHyBYp3EsSXw7TG7ZAKWZxc=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Anna Asfany,https://www.google.com/maps/contrib/115789375702824615546?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXeCUlRRCvr3ePW20ve4aOXD4zYxhDfDo67EA-s19L5IZSCttiZ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Latifah Salsabila,https://www.google.com/maps/contrib/109457275160670842826?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIQtqizNcuI5d9RxlIM8gpZThN-sa7RxVe3DIIdClgWbEePls4=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Shatiara Asyaro,https://www.google.com/maps/contrib/111560943641343264464?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLgFXsKj6yGVREATml0V46DxKidlyhFQ6VvsPFuHBkz-yiJ7hs=s120-c-rp-mo-br100,4.0,2 tahun lalu,,,True,
50,Amanda,https://www.google.com/maps/contrib/113346045673596380395?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVc_i7vmkDnTMqKcMTP2PKL77cP3WB7zVO18hUjyYMpfzYMFXQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,azarine adela aryanti,https://www.google.com/maps/contrib/115871974194739873320?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXIGtGPZhmMB3lYovvd0324K-zsW5SxYBO4FMUNbme2mb1x_Il2kw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Euis Roseliana,https://www.google.com/maps/contrib/110737818586560291308?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK4DkfLW-CfQlwOwKBGt237zdzYOwoQcRG03becPF2__iMpgHQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
50,Tiffani Angeline,https://www.google.com/maps/contrib/109177723462029215753?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVBh3nx7JHV47LRnipJb8-aDi1u8uGvvNmfYKKXLFH4Q6smajdm=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
50,Irbah NabilaH,https://www.google.com/maps/contrib/110431539460340885489?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX12QttHFZABwhEWKmGd5gJREPV2OR8G75BvdfKccDsCYKfPOBs=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
50,Virni Aulia,https://www.google.com/maps/contrib/114342648857456588316?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVS8xBekBiKBAJFwol57lUD94zn_obxhn-G5CHdl_uU0c2gUCg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
51,Fadhilah Akbar,https://www.google.com/maps/contrib/107342685019248168663?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWBrCLYN0dR6x5Erbqc3ngut3hLrtJqtkKU3KTneJs_wtjAQT0s=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
51,Adang Haryaman,https://www.google.com/maps/contrib/106715086119178929920?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ8oh5QRHcUBFA4FDtUzr4ZoDNadYHGWCJTrp40nzrg4Ej2fw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
51,Ratu Berlian,https://www.google.com/maps/contrib/117869412254083360481?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL8AvbxegplJhIn9VZuJ6TB1CdToeGU7cyGB0dFziTdOYb0gQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
51,Fajar Nur Fadillah,https://www.google.com/maps/contrib/115532053014986509326?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWe205l5tdd9e-xTlzVYhCX_aB0ChyNfgTuTlaQzRnAocrgK3Bj=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
51,Ilham Miftah,https://www.google.com/maps/contrib/110727113392909704867?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU1Sfuj-RpPW3hf9O_oKC2XN3ibRqkVI169fxOzGUb7l0SnvQiD=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
51,Nauval,https://www.google.com/maps/contrib/102143440413756470443?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLiTOyupw8G9zyLqlGa1qw8sFUIqMOvS7ON9qUotsNBaK76BQ=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
51,Fatimah Nurazizah,https://www.google.com/maps/contrib/117161399169525232621?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX_xAe89a4nfFjkp0FQrp7iDz1GlBWGbJVhW8kbCThINUqaXLsMpw=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,,,True,
51,Thahira Septi,https://www.google.com/maps/contrib/116675717881722748935?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWdrWKTZSbZ6lggVp3bL5JSdhr_kHa7MkFfDms-1i6ZeNuA0PKE=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
51,irfan nadhir,https://www.google.com/maps/contrib/106974083246985066812?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXbJng4PKrtZSY3d-Ny6Bsq4WabhkB5zUbAjEYDEXePHLPp69eaIg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
51,Nasrulloh Tegar Pratama,https://www.google.com/maps/contrib/114487953428835119639?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhunTKreyKF-rxySeRkk1aRxHNsyQOuIUCT7kLgn9U3mpe-Pgz=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
52,Nikita Manurung,https://www.google.com/maps/contrib/107496176616411335444?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXSteV09t6zM7nVOdUPHiGhrYZnXj3qDV-qa0VqlD0jE5mmgVSh=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
52,Ridho Prayoga,https://www.google.com/maps/contrib/116240388295026734004?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGhjSywW5PI3QqkaHeNQnFa_eqirtyg0osf104oIqZ9bh2hZK1=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
52,Fathurrahman Zain,https://www.google.com/maps/contrib/115165585081085788377?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU0Vyv-L8mTXUXGb6OnPBPPe7H4ps__awq-WAutpfFo3zuhmgXB=s120-c-rp-mo-br100,4.0,2 tahun lalu,,,,
52,selvya alendi,https://www.google.com/maps/contrib/102730088048054637663?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXkwHkP2DLUGSUzA0vXwNVydcpaIzCC3zU2r3ZZBvnJCciXf1Fr=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
52,Wita Wilanggana,https://www.google.com/maps/contrib/104140621652949954061?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXG0wdOjtsNxlP_MvrY7iJH-s83TUdFyQs4J4tjxauyCfhgidfG=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
52,Vivin Indriani,https://www.google.com/maps/contrib/103073101555931729043?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXEVRlkRsW5dAFCPgEc0faAQz9FQCEsGvFyqzHaUziDh893KdYt=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
52,Suci Nur,https://www.google.com/maps/contrib/100809285367857227358?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhrUuCc-2E_3QSvpfRiYUUiDM6Ofjju8W_HGCjyWoEK_WDigwWPw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
52,Helsa Virnanda,https://www.google.com/maps/contrib/103816535273031399122?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLxckUvEuxKWZQDoQqcIzo0T8X725W4COhwOdvpZzyvzEZCOmsc=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
52,Esra Sirait,https://www.google.com/maps/contrib/118149690304269706487?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV0vhiVeh4uj-dmLK__Jkx6IBVKtRTDcwZd2FLaC5ZwP4n6Ins=s120-c-rp-mo-br100,4.0,2 tahun lalu,,,True,
52,jaka maulana,https://www.google.com/maps/contrib/117093938108438471008?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWrYjerPiV0prJMzFkYLlqfgyyzDFQoSxZZWXBWzTcJnFuJDowf=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Nadia Nursalma,https://www.google.com/maps/contrib/111380072077765357679?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK88lhzosnN-o_EUz34aE3J7Rk587Sbgk7U04YcHmvvlGtmSf4=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Rizal Fadilah,https://www.google.com/maps/contrib/105997606174351716254?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVjv_VrnYzH35SSAL8eL2-4r4HFtvH75HsUReUpIEf5B5AAnpYb=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Anastasia Anjelina,https://www.google.com/maps/contrib/112714443969485521405?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWA2X0PChwUmCQUCEgcD5hx4HKWi8G6Kq1gzVBpwWGedjMh808=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Sri Wilujeng,https://www.google.com/maps/contrib/101921091033358546210?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWaV43ITvIxyUJKvwkRjTbw3dsAEiTvhohGCX8qi06polrPBzg5_w=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
53,Aziz Sugiharto,https://www.google.com/maps/contrib/103535843479345384792?hl=id,https://lh3.googleusercontent.com/a/ACg8ocICKj-o2q3dKp7mxeUAJ9xFol3sKVUsc4MoNxee3uCXj8yxZw=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Surya Ramadhan Noor,https://www.google.com/maps/contrib/116101730490418168372?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIJZfXRp6f0yugElMh_26b9h-z8oE-5h_lD4bUuxqbk-6dEXg=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,full video,https://www.google.com/maps/contrib/115269286566918722038?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW_IvyxaYWwJU8NskRUIgwLcej6I_h6e8GCdakZytImRUmTntU=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,,
53,Muhamad Aldy R,https://www.google.com/maps/contrib/107251101592567350845?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU3kS5abQhEU1O1PZfnUyX4Ad1ScwvLtZlpjGPUg1Ff9oGWR3tI=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,,,True,
53,Daffa Kanza,https://www.google.com/maps/contrib/106293187748139054676?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhQyKX2WIzXop3WnmH1HXOjIplA1mUdyH0rtLodx-TKDD361gCUA=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,,,True,
53,Tsaqifal Majid,https://www.google.com/maps/contrib/102509743912597033125?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVr2XpUTBkWbmBWXABCwnMLORXy7awwbWq4lJt6mTl0iLDbGeL5=s120-c-rp-mo-br100,5.0,2 tahun lalu,,,True,
54,Bagas Prasetio,https://www.google.com/maps/contrib/112183684849444462893?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhj3EeF9qE0XngdB8ApuW6c6Ow8kxs--ntQu4Vlbggs-l8v_Vz=s120-c-rp-mo-ba2-br100,5.0,2 tahun lalu,,,True,
54,Mujzi Rasandi,https://www.google.com/maps/contrib/115793077457835933205?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUU0-PdPzZrg0cGb6NWpqnRHCTB-zcW4tJX4EB7kvwb9JML-XhB=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,,,True,
54,Ardian Shahril Sidik,https://www.google.com/maps/contrib/102958265144842549898?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUl9TsqJlv4-8aImBQNK-oSm-7eARPgaxrMcE420AloZTt_e9w1=s120-c-rp-mo-ba2-br100,5.0,3 tahun lalu,,,True,
54,Rahmiati Miati,https://www.google.com/maps/contrib/112271627014376785102?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKye8xWw4K_minqDKjOgB-zSJ4aFfHHkXxX8q9vac336vd1LA=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,,
54,Indi Ind,https://www.google.com/maps/contrib/107211937551495449356?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUoIZtCUgPLwJhGdpsKJ83mAhyxCxjRaXzkVbv67umBFtsv1xrU=s120-c-rp-mo-ba5-br100,5.0,3 tahun lalu,,,True,
54,Achmad Zaini Miftach,https://www.google.com/maps/contrib/114884583747600944548?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIm-3tt-twnuMWe14yuJM1x3ybKfPuR2Du-nsDj-qoiW8aMgw=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,,
54,Desi Nurfitriyani,https://www.google.com/maps/contrib/109760574439218572386?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUb5oFM9ung7m6xkkNbByiUmVyJnasixmzEp7e4X_VbBHWLcAU4=s120-c-rp-mo-ba2-br100,5.0,3 tahun lalu,,,True,
54,Kipang Hariyanto,https://www.google.com/maps/contrib/109697950836207182172?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUlgzR5Slz09srMfHtYU_G6m6YuzyrcnpvtrLK5SbC56vrPodH4=s120-c-rp-mo-ba3-br100,4.0,3 tahun lalu,,,True,
54,Delima Pasaribu,https://www.google.com/maps/contrib/112011550467155425251?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL7q2Bww17yA4X7RYZv1jL39zTEpljkj42QoTpZfehFd_3zIg=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,True,
54,Muhammad Akbar,https://www.google.com/maps/contrib/105537295177280668037?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXEmZSoZpNEU_KSXuycsRGFTC2s2ijzKDUp93I-dQ5rEC-LLlj3=s120-c-rp-mo-ba3-br100,5.0,3 tahun lalu,,,True,
55,Siti Diana Aulia,https://www.google.com/maps/contrib/100590890782541159178?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU4MzOJCoymqu_m9DQiyFYCLGP7jQZLiHekTNvxTSLzKlD1e2VR=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,,
55,Wili Anisaa,https://www.google.com/maps/contrib/103277418802698660035?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIcnrxwKtrf9bnr7M0BiwTmCLHpi9bR0d4nPAMqB07oK_bQ_kJX=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,True,
55,Muhammad Kahfi Ibrahim,https://www.google.com/maps/contrib/106990273942759592473?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJdgOdK0PljmD9ykRQC6NwdbDKiwaMGAD4edH3xGha2hnS-5Q=s120-c-rp-mo-br100,5.0,3 tahun lalu,,,True,
55,Tsabita Rifdah Amiiroh,https://www.google.com/maps/contrib/116982048542124364274?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVaGODxgNmi7WJx0GPq0OdEksSXhAMFUvyYKLszFTVnVN3PqM9WOA=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,,
55,Mirza Rifai,https://www.google.com/maps/contrib/102957016833943874758?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWli0t4X-1WJZEjXGZ33jQA5Mhwitcy-X44MGu05bJrACsHLKlG=s120-c-rp-mo-br100,3.0,4 tahun lalu,,,True,
55,Rafi wirasoemantri,https://www.google.com/maps/contrib/103225540278906765126?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUHVRh-YuvDBBk-ouhIxkMWA_cXwKvczZfC97VwByyO3i7ZZ8qDcw=s120-c-rp-mo-ba2-br100,4.0,4 tahun lalu,,,True,
55,Rabbany Alya Saputri,https://www.google.com/maps/contrib/109824371426962353397?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVhMQcNf7DdCbUlfKZb2BPx8XOz5D3SRmDF8lIODDhT_wYb7X3E=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,True,
55,Meurah Bintang “Radit” Setia Raja,https://www.google.com/maps/contrib/109387970327645150765?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXDLgyuIQ45k5qfys5T5GHG5DallU248ZHuUxXLVam8Q89yAQqd=s120-c-rp-mo-ba2-br100,5.0,4 tahun lalu,,,True,
55,Rajanya Windshield Windshield,https://www.google.com/maps/contrib/104072546721040194708?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKtTmcRx0LPrqc98cUpQYFyQeQoM8Ef8X4Ptym2FcT2ngcfyg=s120-c-rp-mo-ba2-br100,5.0,4 tahun lalu,,,True,
55,Harry Abrianto,https://www.google.com/maps/contrib/113630842084087953657?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGncdmobZjojsB4bBOQMTESHz1mfA77Mas8sJDpoNb4eZJs3PX=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,,,True,
56,Vincentsius Kelvin,https://www.google.com/maps/contrib/107137254351025738285?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVYe4qhdzYd4x6bbSLD56VPT3NF8hYJ6mVMZfKJH9jR-0tZaSUM=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,,,True,
56,Nini Kurnia Rizki,https://www.google.com/maps/contrib/110553263979568664310?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXtt7LoWbOAmovM5EDe-Apj0cDu487AGmwpGbnKoqPHMlOBgKnoyw=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,,
56,Athallariq Dhandi,https://www.google.com/maps/contrib/111018089413507789810?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUtmuYN4Qz6I6IaTvjhql95zmYyumzSPvxWkpvK71oi17YPTNB_=s120-c-rp-mo-ba4-br100,2.0,4 tahun lalu,,,True,
56,Simon Duve,https://www.google.com/maps/contrib/112859829607526286992?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVtnb72MVZBgsE8ZOLpHX45UwM12Zr73DIGul5Y4fBILk77Ipk=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,,,True,
56,Odie Sodikin,https://www.google.com/maps/contrib/114943867451421509035?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIop0d8PMvmmoaQGvAM6pAegfV6FfDsfM2g_lKWJw2X8J4r-w=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,,,True,
56,Sherinmolida Seley,https://www.google.com/maps/contrib/102214533224135538947?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLxWmBWQV9KBT4-xHZv7PvD5hr5FlDQYawx2CrT7kIc_bzx2A=s120-c-rp-mo-br100,1.0,4 tahun lalu,,,True,
56,Dody Ari Prihantono,https://www.google.com/maps/contrib/101756639777587813222?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUMXbcB_8gYGcaFC7SBhVc6qc-nh51j6wCc-v93YoMJNePv315mFg=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,True,
56,chintya anindya,https://www.google.com/maps/contrib/115981751141793967278?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL7l0D8R7mzMX3JrrqDexldibyhqpLjuGuWA8326jJ0UACuEg=s120-c-rp-mo-ba2-br100,5.0,4 tahun lalu,,,True,
56,Dharma Aditya,https://www.google.com/maps/contrib/110066162722879126892?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUj2B2fCpJx7Y-p4lNXGZZ3ZCh5PUAd-6Ryr9YQzDziXK82vJyr=s120-c-rp-mo-ba5-br100,5.0,4 tahun lalu,,,True,
56,HANDIKA ARYA PRADIPTA,https://www.google.com/maps/contrib/113523770548355676952?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXllXWIAdiwx70kjSssAo9geo4WbQVFjNiFIxpOkDi4yBy_gVxN=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,,
57,Ilman Aqilaa,https://www.google.com/maps/contrib/113781279954619646628?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUF4lo80ASHLiu0-FnmQLerHOczeNo3K3zlSI2C9zJNEecdBqgA=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,True,
57,Yustika Rahmi,https://www.google.com/maps/contrib/101032726599688941725?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVnPCZiX7urdwwifHouARPCs_0nmJqKzJcqfnRiUT9Flhw_qKqo=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,,
57,Hadi Satria Ganesa,https://www.google.com/maps/contrib/115003552379058041410?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW3eK67FZs9e3Oga8S6mIpMvnUOhxyjerM8h2xyYtlcTgXl0rvp=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,True,
57,Haris Santosa,https://www.google.com/maps/contrib/104606777280193983465?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUs9Nt5jtK7rtTbQ1w0Z18nW31ehvNl7byy4WsSwrHahTnWQOE=s120-c-rp-mo-br100,5.0,4 tahun lalu,,,,
57,Onad,https://www.google.com/maps/contrib/112284614464579652965?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVzKvByoEgRsVZH5SMvNiehGGGP3zmKo3KaWbo-dxJT2xgVcMoB=s120-c-rp-mo-ba3-br100,4.0,4 tahun lalu,,,True,
57,Fitri Nurlaila,https://www.google.com/maps/contrib/118278180869299963692?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWFoiNJxyJR1nVWouk5NnMvfDKLLHambTKYHDA5gw7R54aM9Tj4cA=s120-c-rp-mo-br100,4.0,4 tahun lalu,,,,
57,deden sobari,https://www.google.com/maps/contrib/110519392071289105885?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKCO6gVt0FtYTRZvD4lMZZs-2KnB8Hj2szDC7410W4Q_5QeaA=s120-c-rp-mo-br100,4.0,4 tahun lalu,,,,
57,Leo Wibowo Seta Nugraha,https://www.google.com/maps/contrib/101935834610333918502?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUO-sMUjSWhxLrz4fGWwVuFMUQwOpxYKs5wlZtADx6g4xYBiwFI=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,,,True,
57,Tursiyani Koco,https://www.google.com/maps/contrib/107161265114758353420?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjViUFWuTq30I7GlkpE_k4gNs7whZJH2OcLICGy2xX8N1T0caYQ=s120-c-rp-mo-br100,5.0,5 tahun lalu,,,True,
57,Rahmat Kurniawan,https://www.google.com/maps/contrib/113529091135148409626?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVUD57UD_tYVNrJ8JdJTLJm3GVQ9siD9_bhkzzw8sBY0SYNH5yr=s120-c-rp-mo-br100,5.0,5 tahun lalu,,,True,
58,Teguh Daviq Nurarif,https://www.google.com/maps/contrib/112149379597742934789?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIA1S83r3t0YoI-SfANEOI73rZRbT07SODmC5je1w9EowO9Wg=s120-c-rp-mo-br100,5.0,5 tahun lalu,,,True,
58,Deviny Hermeylia,https://www.google.com/maps/contrib/108381682738899390543?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW7rud6n8ij8qhgWvi_kApW7a9mK9Qa3ukZjem3izAn_f-Luweu=s120-c-rp-mo-br100,5.0,5 tahun lalu,,,,
58,Syabriena Putri,https://www.google.com/maps/contrib/102461111077123644645?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX3e3BB5pMa3HzZLUiaO7AKQ-m2oRhS7Y4At2gyJ6OYFpIJB5KifA=s120-c-rp-mo-br100,5.0,6 tahun lalu,,,True,
58,Indriyani Syafitri,https://www.google.com/maps/contrib/100096773121469793320?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIbj1-5QLtlIUuzrl0z_jbGto_dVq5lXgJDhfE3X0WUoME04g=s120-c-rp-mo-br100,4.0,6 tahun lalu,,,True,
58,Muhammad Amran,https://www.google.com/maps/contrib/110951116934471361371?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVTocV79dNaHAvJUm5mMLEqKUnPUDcqj43yPwKnAe7CJqpwnqZo=s120-c-rp-mo-br100,5.0,6 tahun lalu,,,True,
58,Nia Zebua,https://www.google.com/maps/contrib/117327161832298804252?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ_ntk5N95KNE8ZJCQRa0InsU734iKuFEGag6oYDFOqk3J4zA=s120-c-rp-mo-br100,5.0,6 tahun lalu,,,,
58,Jose Ren,https://www.google.com/maps/contrib/118204809462181717665?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXCUCMRDWbdXZQJod6nJxFqucYemL_4MH8J7xvBW4ZhhqPVnV4=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,,,True,
58,Maurana desu,https://www.google.com/maps/contrib/102325627828191456506?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVXHfVf6cnhumnEaq0RwVoozsgGt74yx7RTesG_StgkPUrXxBQs=s120-c-rp-mo-ba3-br100,5.0,7 tahun lalu,,,True,
58,Hendra Arianto,https://www.google.com/maps/contrib/102384001278082504435?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ-yczTNZzFnfPrs9Qmrvjb7GLpt9PgSiKwjI0MmlyI-KSTzw=s120-c-rp-mo-br100,3.0,7 tahun lalu,,,,
